User ID	Items	Lists	Friends
2811407	0	2	0
316198	37	5	1
6972892	0	2	1
19383869	0	3	0
2596113	0	6	0
8121805	0	1	0
38246299	0	14	1
48259277	0	7	0
12699046	0	24	0
26941265	0	2	0
52109645	0	6	0
2486673	0	2	0
50342017	0	3	0
13870989	0	5	0
12314651	22	368	1
57805461	0	3	0
2365729	0	1	0
29449938	0	4	0
12130332	0	1	0
13933880	99	26	12
26425709	0	43	0
2893258	0	1	0
51974849	0	1	0
27152915	0	2	1
24097462	0	1	0
553330	0	1	0
49380131	0	3	0
34600760	0	4	0
42695	0	14	0
1145101	0	5	0
2657202	39	16	0
391592	0	3	0
7789792	0	36	34
8492434	0	2	1
48496031	0	4	0
5537777	0	4	0
46713828	0	2	0
27169987	0	33	0
17858264	0	5	0
15765947	0	4	0
12564450	0	2	0
5426829	0	17	3
4584191	0	15	1
47205923	0	1	0
47582825	0	9	0
26964942	0	1	0
18827628	0	339	0
70122747	0	2	0
18175154	0	2	0
12509791	0	3	0
2228262	0	4	0
7894107	0	3	0
4162184	235	9	0
23480058	0	19	0
3435714	0	30	0
5114066	0	2	0
43797515	0	1	0
995286	0	13	0
2365709	0	11	0
21125828	0	6	1
41867510	0	1	0
20766378	0	3	0
12382072	0	5	0
62106253	0	14	0
4043697	0	64	0
32991012	0	2	1
42514419	0	2	1
3554360	0	11	1
15872617	0	19	0
1907875	0	4	2
55224520	0	7	0
14137825	0	3	0
9160215	0	2	0
22565279	0	11	0
9166606	0	5	0
24387889	43	92	1
853373	0	7	0
56724404	0	4	0
4322587	0	5	0
10769831	0	8	0
12132623	0	4	0
3551609	0	6	0
1430194	0	2	0
18802621	0	44	0
397309	0	17	1
3121574	0	14	0
9743581	0	1	0
16546128	0	1	0
1219146	0	5	0
12915653	0	1	1
11822763	0	4	0
5193654	0	1	0
3857390	0	32	0
4227746	0	5	0
564581	0	4	0
20528235	0	6	0
44140222	0	4	0
6697010	0	7	0
2227164	0	1	0
17002401	0	1	0
33492803	0	3	0
4295328	16	17	0
73010307	0	22	0
5413907	0	2	0
2473640	0	6	0
56672823	0	16	0
3853562	0	1	0
4359664	0	1	0
24960943	0	4	2
16979939	0	3	0
2801934	0	2	0
47875816	0	5	0
22349893	0	4	2
6208404	0	7	0
54597546	0	3	2
4586348	0	2	0
16525614	0	33	0
697507	0	9	0
2630685	0	7	0
41853755	0	665	11
17301379	0	8	0
28117545	0	1	0
1327170	1	76	0
8710812	0	1	0
1156823	0	19	0
22721481	0	3	0
25690135	0	1	0
1973067	0	3	0
9312806	0	1	0
37281599	0	5	0
10344630	0	3	0
5086012	0	6	0
20507007	0	2	0
1286792	0	2	3
2051486	0	102	1
7645729	0	1	0
28488433	0	11	0
3437158	0	21	1
2522207	0	1	0
10281500	0	8	0
4740198	0	8	0
696919	0	9	0
1757544	0	20	0
15504667	0	4	0
48522963	0	1	0
9587358	0	58	5
66974748	0	5	0
24260169	0	2	0
40659013	0	8	6
738988	0	26	0
43230599	0	1	0
380662	0	5	0
1605904	0	3	0
8987256	0	26	0
1566180	0	2	1
3277190	0	11	0
14019821	62	7	0
61391	17	29	0
20937126	0	2	0
32613887	0	13	0
20610931	0	1	0
7632229	0	9	0
1178705	0	3	0
24145441	0	6	0
3081242	0	8	0
5761015	0	29	0
698152	0	4	0
47769895	0	6	0
40181330	0	9	0
35477653	0	492	5
9206014	0	33	10
446339	0	1	0
14950515	0	1	0
19542242	0	20	0
66153150	0	6	0
10185597	0	2	0
2932438	0	8	0
265580	0	3	0
46678330	0	4	0
47282717	0	1	0
66670325	0	12	0
2475754	0	2	0
20874750	0	6	0
8661263	0	15	0
3796296	0	6	0
38483694	0	153	8
20463041	0	3	0
4178689	0	1	0
2816208	0	3	0
4166587	0	14	0
1722766	0	1	0
6608457	0	6	0
20753721	0	1	0
15055292	0	7	0
4321191	0	1	0
43481120	0	1	0
52946033	0	186	0
12034987	0	1	0
4165838	0	24	0
21425951	0	2	0
3738078	0	6	0
29255142	0	5	0
1434452	0	1	0
1164160	36	2	0
55088156	0	1	0
3301707	0	2	0
10292969	0	53	5
339728	0	7	0
17093197	0	1	0
37807949	0	13	0
18187501	0	666	3
1271073	0	4	0
14723618	0	31	1
7280359	0	1	0
11847330	0	60	7
15819975	0	2	3
3738069	0	4	0
13065259	0	1	1
71759301	0	6	0
39720722	0	41	0
34338907	0	12	0
17733930	6	20	0
261904	0	6	1
47296566	0	7	0
4349541	0	44	1
4628645	0	2	0
35229034	0	4	1
48780049	0	1	0
21371096	0	2	0
29950580	0	44	7
22288196	0	32	6
1627349	0	82	0
69952	0	17	0
5116388	0	5	0
13802805	0	5	0
18631895	0	9	0
274975	0	10	0
15926803	0	1	1
12141514	0	7	0
274972	0	4	0
15348173	0	1	0
11521130	0	5	0
13892910	0	40	0
60944352	0	2	1
305421	0	12	0
9759426	0	1	2
28247728	0	209	5
5548394	0	26	1
5481148	0	44	6
7870228	0	630	9
17998585	0	1	0
11084728	0	1	0
4214970	0	1	0
34159253	0	89	3
7063986	0	3	0
40364355	0	1	0
8017860	0	3	0
13763787	0	1	0
3728558	0	3	0
9588315	0	4	0
15936385	0	2	0
1164976	0	3	0
19977429	0	28	0
3907347	0	2	0
1206857	0	5	0
7063293	0	1	0
4479181	0	2	1
18752292	0	8	0
3554237	0	5	0
44856338	0	6	0
4479189	0	57	0
16072502	0	1	0
16662764	0	4	0
35465359	0	2	0
21689575	0	13	0
45115752	0	17	0
3738741	0	6	1
21232686	0	45	0
17723079	22	1	0
4298308	0	5	0
48651426	0	1	0
3137408	0	4	0
5836787	0	8	0
26953568	0	1	0
834	0	2	0
5669313	0	11	0
32730319	0	3	0
47286131	0	1	0
21251712	0	6	1
19833241	0	5	0
37325726	0	7	1
16781784	0	1	0
4343977	0	18	3
4440851	0	1	0
5729054	0	8	0
31794914	0	201	14
5412251	0	16	0
134	0	8	1
4034573	0	130	2
135	0	15	17
2054031	0	1	6
3137418	0	1	0
139	0	27	5
25517166	0	1	0
2921311	0	10	0
60654038	0	3	0
1157301	0	7	0
2067660	0	2	0
2476215	0	10	0
40774689	0	8	0
2332417	0	2	0
2358250	5	20	4
313674	0	32	0
32926232	0	4	0
21978806	0	4	4
10225880	0	8	0
43386479	0	1	0
54573241	0	26	0
131310	2	132	1
25507395	0	2	0
12575300	0	93	0
1626709	0	2	0
588508	0	28	1
18487978	0	2	0
144	0	16	0
9628922	0	1	1
4297648	0	63	5
2922852	0	4	0
852	0	20	2
69864132	0	121	6
32586434	0	3	1
10763101	0	104	3
21663228	0	5	0
31542495	0	7	0
4456087	0	5	2
24253553	0	2	1
32929557	0	2	0
15819329	0	5	0
7623214	0	7	0
16233270	0	3	0
10055015	0	4	0
28359369	0	1	0
850383	0	1	0
5833354	0	4	0
36542881	0	1	0
47638392	0	2	0
47516982	0	9	0
19425278	0	9	0
60662958	0	2	0
438023	0	8	0
3159783	0	1	0
26523584	0	83	6
1145251	0	9	0
16480263	0	1	0
1278251	0	10	0
30465014	0	63	5
23066809	0	1	0
1022017	0	7	0
145119	0	2	2
2630044	0	23	9
5499117	0	14	0
48181572	0	2	0
17614657	0	1	0
39711223	0	1	0
39391283	0	6	0
3727048	0	8	0
11543151	0	1	0
2641193	0	8	0
36662545	0	11	0
20068769	0	2	7
7198147	0	2	0
261033	0	4	1
2630010	0	23	0
260330	0	11	4
6566947	0	32	5
6020487	0	1	0
22038922	0	1	0
37282389	0	9	0
46123508	0	1	0
60496215	0	1	0
52239382	0	24	0
21073397	0	2	0
2350511	0	17	0
13470337	0	10	0
16532587	0	1	1
56316685	0	7	0
28472423	0	1	0
1164959	0	6	0
26952545	0	2	0
19135788	0	2	0
13194532	0	14	0
1034593	0	1	0
42871104	0	1	0
66982927	0	1	0
37442257	0	18	1
393721	0	8	0
6612359	0	28	0
2707977	0	4	1
1335235	0	58	1
438034	0	1	1
19437014	0	2	1
2210538	0	1	1
685172	0	4	0
13107568	0	1	0
38405371	0	9	0
5099470	0	1	0
4331358	0	1	0
17555326	0	2	0
278468	0	8	1
2591609	0	11	1
2214574	0	5	1
4283034	0	1	0
19085480	0	2	1
8677467	0	5	0
18199065	0	1	1
27745030	0	1	0
9733949	0	37	0
790430	0	10	0
46309754	1	11	0
22603509	0	9	1
692524	0	1	0
13107576	0	6	0
16665183	0	59	0
4452319	0	22	0
49603028	0	2	0
13935115	0	3	1
2762248	0	1	0
27697424	0	6	3
17574625	0	14	0
8869499	0	11	0
2210405	0	7	0
2528728	0	2	0
66989077	0	35	0
16483063	0	9	0
41989933	0	15	0
66010356	0	5	0
2067612	0	25	1
10895922	0	1	1
20860894	0	2	0
19987907	0	3	0
47320077	0	7	0
16644082	26	9	0
2538003	0	2	0
25409530	0	11	0
46686600	0	2	0
13183986	0	13	0
17037478	0	2	0
3564806	0	2	1
1022030	0	6	0
11783764	0	10	0
61724470	0	1	0
16256834	0	19	0
47030921	0	4	0
7813712	0	6	6
393770	0	2	0
5958048	0	7	0
20898933	0	1	0
21242193	0	12	0
60771085	0	7	0
2898935	0	5	0
71758716	0	6	0
11703972	0	7	1
1203440	0	69	0
18895268	0	21	0
58128482	0	2	0
261089	0	5	0
19710795	0	5	1
5823142	0	12	0
67803186	0	3	0
19988357	0	1	0
2488608	0	7	0
19547527	0	1	0
5661742	0	5	0
42528768	0	1	2
15914489	0	8	0
20648399	0	4	0
2189282	0	4	0
33653280	0	3	0
59759074	0	3	0
2471469	0	22	0
17575220	0	184	2
3960276	0	15	1
5364941	0	51	3
1033910	0	37	0
13234275	0	34	0
47818668	0	13	0
46111339	0	2	0
29713874	0	2	2
8711684	0	3	1
66983652	0	12	0
11492805	0	75	3
1033909	0	1	0
47227163	0	85	3
286364	0	13	0
1724421	0	6	0
55076628	0	5	0
46252887	0	28	0
19729127	0	5	0
260263	0	27	9
18331659	1	13	0
4161663	0	9	0
19856617	2	5	0
55959649	0	6	0
25469058	0	8	0
3792411	0	25	0
1579004	0	3	0
32572636	0	25	0
20475554	0	14	0
26008978	0	1	0
14007115	0	1	0
300886	64	56	0
447541	0	14	6
48125002	0	2	0
159748	0	13	0
919417	0	1	1
1446919	0	10	0
50356732	0	1	0
7171858	0	1	0
1153115	0	1	0
9636232	0	10	0
32043148	0	1	0
47888763	0	1	0
260292	0	14	8
43242073	0	1	0
1167913	0	40	0
24833766	0	1	0
16940820	0	3	0
2514935	0	4	0
989578	0	5	0
2068762	0	4	0
40645178	0	1	0
4282309	0	11	0
30487098	0	9	0
48419249	0	3	0
33945020	0	1	0
12560215	0	7	0
56361	1	3	1
851046	0	10	0
1205313	0	52	3
4213910	0	6	0
30632450	0	10	0
18817563	0	1	0
147679	0	46	1
44980069	0	38	1
4057395	0	5	0
21018183	0	12	0
909110	0	7	0
8147046	0	4	0
36072238	0	5	0
27336458	0	1	0
7775025	0	16	1
43403021	0	10	0
79916717	0	5	1
33678094	0	58	3
44914136	0	57	7
26063003	0	7	0
30512344	0	24	0
5705170	0	15	0
720790	0	11	1
33848889	0	1	0
2646827	0	2	0
5782355	0	8	0
8139715	0	9	0
33947513	0	2	0
25927524	0	5	0
37598063	0	5	0
37993289	0	2030	24
17273604	0	4	0
11557746	0	4	0
37570511	0	1	0
147642	0	1	0
265621	0	12	0
4506355	1	111	0
17423486	0	17	0
26254720	0	27	0
10109116	0	1	0
15864887	0	1	0
602915	0	6	0
45642865	0	13	0
4807313	0	1	0
31414910	0	16	1
1447211	0	119	6
5677378	0	1	0
10636024	0	3	0
2761570	0	2	0
2471432	0	10	0
2356919	0	5	0
4031241	0	4	3
32204430	0	3	0
21269075	0	7	0
34027837	0	12	0
26085320	0	7	0
44575701	0	146	14
16377318	0	23	1
4228061	0	1	0
4045802	0	1	0
63120353	0	3	0
2899533	0	6	0
5667192	0	22	0
34278031	0	6	0
6036557	0	11	0
4897345	0	4	0
41327675	0	4	0
21319525	13	13	0
3420538	0	1	0
15996662	0	16	0
8607184	0	89	6
28187381	0	4	0
46729973	0	1	0
12315332	0	6	0
17455885	0	3	0
14553347	0	11	1
16377305	0	14	0
17603030	0	4	2
34278940	0	2	0
310366	0	24	0
19425294	0	3	0
260240	0	3	0
22031946	0	1	0
23651506	0	7	0
36834369	0	32	2
2496078	0	1	0
3736617	0	12	0
1324497	0	1	0
24963540	0	1	0
444129	0	12	0
36361134	0	3	0
15884486	0	2	0
12550995	0	1	0
12745245	0	29	1
10929600	0	19	0
156977	0	7	0
4451765	0	6	0
5821065	0	8	0
21240863	0	1	0
50074661	0	8	0
1680005	0	5	0
22300249	0	1	0
31257194	0	8	0
54179134	0	4	0
16965269	0	2	0
6441984	0	7	2
4911860	0	13	0
21387947	0	3	0
11968994	1	6	0
3551767	0	17	1
5892464	0	26	0
2892532	0	2	0
51955	6	13	1
17289431	0	2	0
12026093	0	3	0
55232146	0	1	0
13225580	0	9	0
1612194	0	3	0
47508709	0	2	0
1289956	0	1	0
21306849	0	2	0
42884241	0	2	0
19830487	0	2	0
36666944	0	3	0
41988443	0	2	0
59141593	0	1	0
2193419	0	71	2
3003937	0	10	0
19018291	0	1	0
4227634	0	8	0
35767714	0	2	0
5192493	0	4	1
19413802	0	1	0
2340098	0	24	0
5893056	0	16	1
2539156	0	1	0
60544747	0	29	0
18064636	0	2	0
11414616	0	2	1
75969992	0	16	0
13483318	0	4	0
5795533	0	9	0
43795041	0	1	0
1731252	0	5	0
5061747	0	37	3
19794903	0	8	0
3317773	0	5	0
8122597	0	1	0
10502092	0	16	0
13788207	7	4	0
2800384	0	29	0
16221823	0	12	0
2539187	0	1	0
987494	0	6	0
2771703	114	21	3
11352020	0	3	0
11941793	0	2	0
12151097	0	2	0
2774554	0	3	0
7655074	0	4	0
74804414	0	7	0
3439377	0	35	2
629392	0	2	5
15886544	0	1	0
370112	0	2	0
26114161	0	7	0
71280765	0	22	0
17509952	0	2	0
25897737	0	8	10
20910309	0	10	0
28896172	0	16	6
12875634	0	4	0
32035108	0	9	0
16407738	0	3	0
3017507	97	10	0
4281810	0	3	0
2581098	0	5	0
44616816	0	2	0
11837101	0	14	3
1159835	0	9	3
2593892	0	15	0
2461099	0	1	0
2352779	0	1	0
7188988	0	10	0
4173291	0	6	0
34016062	0	114	7
56576654	0	7	0
41962344	0	45	1
310310	0	5	2
95555395	0	5	0
37468372	0	1	1
83288727	0	7	0
22980869	0	3	0
30197192	0	4	0
9033817	0	1	0
13106028	0	9	0
8701269	0	1	0
63398	0	8	3
21319591	0	3	1
4333479	0	1	0
12928603	0	4	0
3374482	0	4	1
85307906	0	4	0
63962834	0	1	0
1610884	0	3	1
16954654	0	5	1
47295772	0	3	0
25659163	0	1	0
4032387	0	101	6
4207547	0	7	0
28828956	0	4	0
21019287	0	2	0
16061269	0	3	0
16771629	0	1	0
28934104	0	5	0
38642184	0	56	11
279438	0	3	1
1284666	0	33	0
10344527	0	31	0
12168834	0	8	0
8609296	0	14	0
7472573	0	91	0
4214239	0	2	0
2181797	0	2	0
4059575	0	25	2
4281882	0	6	0
2825436	0	4	0
5838822	0	7	4
3849552	0	3	0
6903356	0	12	1
3136676	0	3	0
167746	0	1	0
46399517	0	1	0
2524223	0	47	0
2172726	0	6	0
12572639	0	15	2
18170206	0	24	0
50654182	0	1	0
1311800	0	9	0
6447686	0	1	0
36671110	0	1	0
12734451	0	1	0
15033625	0	50	0
4043536	0	7	0
8438955	0	3	0
13645929	0	7	0
25659180	0	9	0
49447893	0	17	0
20340780	0	5	1
36269688	0	82	10
18805849	0	4	0
20215287	0	15	0
4058473	0	6	0
21362396	0	3	0
12271772	0	11	0
397473	0	12	0
11941236	0	4	0
11496105	0	22	0
52580	0	1	2
12563737	0	9	0
11823210	0	9	0
27682774	0	2	0
26412922	9	131	12
869137	0	16	0
60708583	0	1	0
1863108	0	4	0
2404905	0	51	0
27855345	0	10	0
23812724	67	243	10
13330743	0	180	15
2193488	0	11	0
48666365	0	1	0
10862960	0	4	0
47176224	0	1	0
697600	0	12	0
1468620	0	7	0
435223	0	2	0
31567686	0	1	0
24253685	0	1	0
37140137	0	2	0
3729145	0	11	6
11481320	0	2	1
261110	0	13	0
22286414	0	1	0
16709170	0	8	0
52627	0	22	0
1421283	0	4	0
20927907	0	9	0
15047489	0	1	0
747	0	13	0
3396869	0	2	0
6383611	0	2	0
4442208	0	51	0
16366325	0	28	0
40406090	0	10	0
17588229	0	1	0
1166439	0	1	0
38340414	0	1	1
47286234	0	7	0
48364108	0	12	0
18067565	0	7	0
23941739	0	1	0
73675155	0	1	1
36438459	0	1	0
51435565	0	7	0
27980423	0	10	0
19435976	0	1	0
25516992	0	5	0
4178998	0	3	0
16412311	5	30	0
1986219	0	1	0
25503069	0	1	0
8781342	0	28	0
10291561	0	13	1
2100795	0	10	0
6274650	0	2	0
28801045	230	60	27
20189106	0	2	0
4475977	0	19	0
37875701	0	32	0
13356559	0	6	0
1204686	0	2	0
10500716	0	14	0
24987988	0	3	0
15886364	0	2	0
603006	0	20	0
1435826	0	5	0
550733	0	2	3
20239084	0	1	0
550731	0	6	1
36304405	0	3	0
2170685	0	1	0
2633389	0	1	0
13199492	0	10	0
56830272	0	5	0
2499404	0	170	0
48782765	0	4	0
5124903	0	4	1
5074321	2	13	0
919188	0	4	1
19568649	0	2	0
45515047	0	30	0
20340915	0	5	0
10592988	0	3	0
17391294	0	1	0
25934474	0	6	0
19701365	0	5	1
26556727	0	8	0
15995150	0	3	0
15861129	0	2	1
9601372	0	4	0
16834936	0	4	0
12313788	0	10	0
17285770	0	24	0
23408220	0	16	0
50101654	0	16	0
2249895	0	5	0
301406	0	1	0
26248953	0	17	1
2379505	15	62	0
17021526	0	2	0
19099212	0	8	0
707	0	8	0
577327	0	11	0
19255147	0	21	0
4901032	0	17	1
457064	0	3	0
2762735	0	3	0
5118255	0	34	0
7222120	0	5	1
6251867	0	3	0
47058631	0	2	0
15923749	0	8	0
8555932	0	11	0
52653	0	5	0
1219791	0	11	0
7357399	0	4	0
434669	0	3	0
1271178	0	69	0
146596	0	26	9
5400028	4	1	0
4298007	0	4	0
30220255	0	16	0
39390668	0	4	1
37281717	0	1	0
1299505	0	5	0
27028433	0	3	0
61447083	0	5	0
17737333	0	3	0
1322538	0	1	0
13885492	0	16	6
5812135	0	13	1
12433902	0	1	0
2226160	0	10	0
1722643	0	2	0
31086679	0	7	0
27877018	0	1	0
2521417	0	4	0
9928463	0	2	0
2182210	0	4	0
8308655	0	3	1
2193147	108	9	0
397128	0	5	3
39568975	0	2	0
64041966	0	21	0
4330152	0	2	0
19426671	0	5	0
9581945	0	1	0
41988717	0	1	0
1159548	0	13	0
17272232	0	3	0
39209236	0	2	0
18584500	0	3	1
14683810	0	6	0
5075810	0	4	0
2948105	0	5	0
29257249	0	8	0
18452716	0	10	0
21073932	0	5	5
11666587	0	15	1
4502544	0	1	0
16112629	0	1	0
51303674	0	3	0
16524848	0	5	0
10779744	0	1	0
37324770	0	1	0
25806319	0	2	0
6695702	0	17	0
1421201	0	3	1
10807491	0	23	8
56240276	0	7	0
2654795	0	9	0
11665993	0	16	0
11523332	0	38	0
6865801	0	11	0
19964619	0	5	0
2104631	0	33	0
48220084	0	35	0
11799018	0	21	7
8494523	0	1	0
49733918	0	13	2
3002465	0	18	0
3684889	0	15	4
35885795	0	2	0
28772583	0	1	0
2357651	0	4	0
11098498	0	3	0
3098941	0	3	0
5309439	0	6	0
47345465	0	3	0
5128456	0	1	0
40828073	0	7	0
21481743	0	3	0
1338005	0	68	2
8377118	0	12	0
58351310	0	8	0
39094834	0	1	0
9298263	0	5	0
2654773	0	2	0
40814575	0	1	1
15939695	0	2	0
7620594	0	25	0
8675296	0	3	0
44852130	0	1	0
35886767	0	1	2
30044504	0	6	0
8374278	0	8	0
19084518	0	6	0
3372708	0	1	0
22617998	0	39	0
19255914	0	1	0
325269	0	3	4
32346786	0	3	2
24313041	0	3	0
47636276	0	3	0
16428072	0	1	0
999030	0	21	0
9581201	0	13	0
43521310	0	6	0
1603624	0	2	0
7450018	0	83	0
4283147	0	28	0
54285050	0	18	0
51262640	0	1	0
14909725	0	52	5
18068988	0	2	1
795	0	8	0
11096218	0	2	0
2487218	0	9	0
2641603	0	3	0
48826774	0	10	0
20473635	0	9	0
273735	0	1	0
12457844	0	6	0
13517828	0	1	0
1315854	15	15	0
3544652	0	4	1
3013038	0	7	0
24287316	0	1	0
1047361	0	4	0
73039955	0	7	0
37326129	0	44	0
27734512	0	1	0
1550470	0	4	0
35539522	0	1	0
721814	0	1	0
45369265	0	3	3
6683357	0	6	0
17300029	0	5	0
456427	0	2	0
14014703	0	13	0
20504390	0	20	0
1321023	0	1	0
18947894	0	6	1
4872239	0	310	8
19410710	5	549	0
10461191	0	40	26
19607940	0	9	0
32929199	0	1	0
772	0	6	0
858288	0	1	0
4889950	0	1	0
15690619	0	1	0
16822462	0	4	0
2498342	0	1	0
777	0	7	4
13482684	0	2	2
3846612	0	1	0
13668627	0	5	0
50482380	0	5	0
18406801	0	2	0
6154718	0	10	0
6745596	0	19	0
7764790	0	1	0
3083282	0	33	0
21401362	0	5	0
5076482	0	1	0
28481977	0	1	0
10612127	0	2	0
6132769	0	24	2
9321680	0	1	0
19843261	0	5	0
14795558	0	23	0
1205150	0	6	0
11350673	0	66	1
17608825	0	1	0
23818236	0	8	0
24096054	0	15	0
2498311	0	3	0
4874381	0	7	0
29557941	0	1	0
1735799	0	2	0
1270659	0	4	0
53124877	0	50	4
4441365	0	1	0
66564958	0	2	0
14254394	0	35	0
37299219	217	12	0
12905229	0	47	0
19426609	0	5	0
15583185	0	4	1
47610890	0	1	0
29398192	0	1	0
6029833	0	1	1
74993668	0	3	0
4298876	0	1	0
50828043	0	8	1
7472933	0	2	0
2485749	0	1	0
29953180	0	4	0
52632766	0	19	0
17615397	0	4	0
19072062	0	14	0
4299820	0	1	0
9281972	0	3	0
44285750	0	99	0
12274785	0	21	0
11784734	0	2	0
264561	0	15	0
4228505	0	1	0
40416615	0	5	0
156626	0	10	0
40896954	0	2	0
37333753	1	2	0
37390190	0	27	0
145416	0	2	0
4203918	0	109	0
19608648	0	35	0
2760607	0	1	0
46700169	0	1	0
10478594	0	1	0
18406085	0	6	0
2118491	0	10	0
12167633	0	16	0
20186251	0	10	0
21836978	0	5	0
52229724	0	1	0
3269840	0	1	0
6298764	0	1	0
2485643	0	11	0
16941817	0	2	0
32020067	0	85	31
3329982	0	22	0
1142494	0	1	0
4109315	0	1	0
2464683	0	1	0
11268037	0	24	0
7476442	0	64	4
59743248	0	56	4
20185653	0	3	0
3319837	0	5	0
1301209	0	2	1
19242828	0	10	0
40525955	0	15	0
2233707	0	1	0
46619198	0	6	0
16826226	0	10	3
26075380	0	14	0
21544127	0	181	7
3275564	4	10	5
2812027	0	7	0
20884869	0	14	4
1325095	0	3	0
4295512	0	10	2
24965744	0	2	0
5100167	0	16	1
16770211	0	2	0
10623727	0	2	0
6011681	0	16	5
37390983	0	3	0
12758149	0	2	0
32465130	0	3	0
38771346	0	8	1
46370781	0	1	0
25337528	0	122	3
11193671	0	382	1
53126594	0	173	22
63132675	0	1	0
8568691	0	7	0
41552737	0	1	0
8396162	0	11	8
15160208	0	10	0
4295527	0	12	0
1209402	0	52	1
3436213	0	1	1
12696112	0	4	0
1420090	0	6	0
36548054	0	2	0
34607595	0	4	0
48968261	0	1	0
72050223	0	1	0
6588842	0	2	0
11839020	0	2	0
324580	0	6	0
456371	0	1	0
167167	0	4	0
7932315	0	1	0
40659827	0	215	22
2657456	0	5	0
3988751	0	7	0
56869923	0	1	0
2829636	0	23	0
19242013	0	1	0
41090511	0	1	0
7078988	0	3	0
36718044	0	2	0
2355454	0	2	1
47756549	0	1	0
982329	0	103	9
10926197	0	3	0
3686142	0	6	0
458622	0	2	0
6606364	0	1	0
250752	0	7	1
16783329	0	1	0
23063445	0	4	0
31843096	0	14	0
2501701	0	9	0
20042221	0	2	0
2234239	0	10	0
16378068	0	77	1
2353006	0	7	0
5651047	0	1	0
19676172	0	4	0
7766976	0	2	0
300738	0	2	0
16823462	0	12	0
4179603	0	14	0
9625538	0	3	0
2353939	0	1	0
551890	0	2	1
2789263	0	7	0
7476404	0	9	0
39964571	0	4	1
24004147	0	1	0
5558344	0	6	0
16965560	0	10	0
9929263	0	8	1
4282793	0	1	0
46676033	0	1	0
37878262	0	1	0
17710686	0	2	0
42172405	0	2	0
2237436	0	17	0
4031735	0	12	0
24012327	0	1	0
843886	0	1	0
7405765	0	148	7
554907	0	7	2
57199683	0	9	1
37229608	0	8	0
42894	52	59	0
738165	0	211	4
15613508	0	1	0
18465058	0	4	1
1316563	0	16	0
3304556	0	2	0
33079280	0	2	0
4441417	0	4	0
38340903	0	2	0
16837467	0	2	0
12207377	0	8	3
384855	0	7	0
48077889	0	5	0
12875939	0	49	0
46951072	0	14	0
2890157	0	3	0
37209101	0	1	0
7766053	0	3	0
12928911	0	9	0
9338155	0	7	0
21491551	0	3	0
2817090	0	13	0
2343316	0	5	0
27638237	0	4	0
6010521	0	2	0
5705747	0	2	0
10756023	0	4	2
65103274	0	26	0
25210849	0	7	0
20766500	0	2	0
64217446	38	102	1
3556211	0	12	1
4176665	0	7	0
279126	0	4	0
40762454	0	17	0
3146207	0	9	0
2172013	0	6	3
1283778	0	2	0
24327636	0	2	0
11085334	0	5	0
66841770	0	4	1
2803468	0	2	0
2523624	14	40	11
17997687	0	1	0
9293395	0	46	0
8094539	0	9	1
11089562	0	16	0
17563031	0	9	0
56672642	0	1	0
20808054	0	3	0
51634	0	245	0
20938927	0	5	0
270941	0	4	0
34092844	0	135	3
5782609	0	1	0
29672140	0	3	0
13106835	0	11	0
77027	0	25	1
285845	0	2	0
17278167	0	87	44
56314958	0	1	0
2892479	0	9	0
29025739	0	981	7
2106761	0	35	2
4218494	0	2	0
9206514	0	2	3
13041419	0	18	0
5099803	0	69	3
279105	0	5	0
41563721	0	5	0
30063226	6	2937	32
3985969	0	2	0
21555617	0	1	1
4887790	0	4	0
37905866	0	2	0
2352852	0	3	1
24262537	0	13	0
7222944	0	2	0
2368297	0	12	0
40128753	0	1	0
7946972	0	7	1
1146405	0	7	2
8438175	0	1	0
36569967	0	23	0
2760697	0	1	0
6850071	0	3	0
2760696	0	3	0
13813942	0	6	0
3439038	0	7	0
6092863	0	3	0
10330992	0	3	0
12928072	0	8	0
52486745	0	19	0
19543956	0	7	0
12316026	0	10	2
16113469	0	6	0
6037737	0	5	0
43951397	0	1	0
2527084	0	3	0
3974114	0	1	0
58243700	0	1	0
46558705	0	29	0
2591293	0	7	0
24851073	0	1	0
18472720	0	9	0
975043	0	7	0
3015280	0	1	1
6011611	0	2	0
4504772	0	5	0
63138346	0	21	1
64200419	0	4	1
5719252	0	21	0
78903	0	11	0
1027863	0	4	0
11812309	0	21	1
552054	0	4	0
285854	0	71	0
59639604	0	5	0
15468056	0	7	10
26715853	0	47	0
8823782	0	4	0
5676135	0	23	0
6209741	0	20	0
25593613	0	8	0
36968239	0	5	0
18936701	0	6	0
370239	0	7	2
5780933	0	1	0
17588278	0	1	0
11544600	0	1	0
36006425	0	3	0
40475802	0	1	0
33968654	0	1	0
1336363	0	3	0
11558275	0	37	1
62408856	0	4	0
11729882	0	25	5
6262049	0	1	1
4339270	0	8	0
48077827	0	1	0
5183662	0	1	0
4754548	0	4	0
7634566	0	67	2
12850268	0	1	1
10475749	0	5	0
15809789	0	3	0
7107617	0	7	0
2580751	0	10	0
4914152	0	12	0
12850273	0	2	1
14276097	0	2	0
7924105	0	1	0
4292907	0	2	0
17616908	0	4	0
40708070	0	5	0
65363885	0	6	0
21532506	0	21	0
12992365	0	9	0
16952675	0	104	5
9629630	0	16	0
73083184	0	11	0
21247161	0	4	0
286406	0	31	1
2760661	0	1	0
37297797	0	3	0
